date,open,high,low,close,volume,date_4h,open_4h,high_4h,low_4h,close_4h,volume_4h,bb_upper_4h,bb_middle_4h,bb_lower_4h,bb_width_4h,is_width_ok_4h,is_breakout_4h,is_below_lower_4h,is_armed_4h,bb_upper,bb_middle,bb_lower,armed_active_4h,4h更新标记,4h区间,布林宽度%_4h,价格vs上轨_4h
2024-11-03 15:00:00+00:00,2425.13,2447.4,2413.38,2442.63,20684.2042,2024-11-03 12:00:00+00:00,2454.47,2460.6,2413.38,2442.63,60945.4178,2589.2479545373844,2503.616,2417.9840454626155,0.06840662029431387,False,False,False,False,2502.758660574284,2459.8265,2416.894339425716,False,,12:00-16:00,6.84,-146.62
2024-11-03 16:00:00+00:00,2442.63,2459.53,2438.1,2442.78,16013.253,2024-11-03 12:00:00+00:00,2454.47,2460.6,2413.38,2442.63,60945.4178,2589.2479545373844,2503.616,2417.9840454626155,0.06840662029431387,False,False,False,False,2497.2549179091247,2457.1855000000005,2417.1160820908763,False,★,16:00-20:00,6.84,-146.62
2024-11-03 17:00:00+00:00,2442.78,2453.92,2442.07,2447.16,9435.4238,2024-11-03 12:00:00+00:00,2454.47,2460.6,2413.38,2442.63,60945.4178,2589.2479545373844,2503.616,2417.9840454626155,0.06840662029431387,False,False,False,False,2491.2043475316323,2454.853,2418.501652468368,False,,16:00-20:00,6.84,-146.62
2024-11-03 18:00:00+00:00,2447.17,2449.2,2411.0,2425.01,17894.1686,2024-11-03 12:00:00+00:00,2454.47,2460.6,2413.38,2442.63,60945.4178,2589.2479545373844,2503.616,2417.9840454626155,0.06840662029431387,False,False,False,False,2485.8891685069934,2451.531,2417.1728314930065,False,,16:00-20:00,6.84,-146.62
2024-11-03 19:00:00+00:00,2425.0,2453.73,2423.8,2452.89,9564.3696,2024-11-03 16:00:00+00:00,2442.63,2459.53,2411.0,2452.89,52907.215,2554.8411531528036,2494.32,2433.7988468471967,0.048527176266720734,False,False,False,False,2477.3754776617106,2449.464,2421.5525223382892,False,,16:00-20:00,4.85,-101.95
2024-11-03 20:00:00+00:00,2452.89,2470.78,2447.4,2467.64,11375.8795,2024-11-03 16:00:00+00:00,2442.63,2459.53,2411.0,2452.89,52907.215,2554.8411531528036,2494.32,2433.7988468471967,0.048527176266720734,False,False,False,False,2473.377525400922,2448.6955000000003,2424.0134745990786,False,★,20:00-24:00,4.85,-101.95
2024-11-03 21:00:00+00:00,2467.65,2475.52,2464.95,2470.0,9908.0736,2024-11-03 16:00:00+00:00,2442.63,2459.53,2411.0,2452.89,52907.215,2554.8411531528036,2494.32,2433.7988468471967,0.048527176266720734,False,False,False,False,2472.936003962665,2448.6040000000003,2424.2719960373356,False,,20:00-24:00,4.85,-101.95
2024-11-03 22:00:00+00:00,2470.0,2474.58,2457.36,2460.19,4178.6946,2024-11-03 16:00:00+00:00,2442.63,2459.53,2411.0,2452.89,52907.215,2554.8411531528036,2494.32,2433.7988468471967,0.048527176266720734,False,False,False,False,2473.8026685077534,2449.8835000000004,2425.9643314922473,False,,20:00-24:00,4.85,-101.95
2024-11-03 23:00:00+00:00,2460.16,2460.36,2447.61,2457.73,8793.2768,2024-11-03 20:00:00+00:00,2452.89,2475.52,2447.4,2457.73,34255.9245,2542.3488846950813,2489.0635,2435.778115304919,0.04281560891884126,False,False,False,False,2474.464300062686,2450.2905,2426.116699937314,False,,20:00-24:00,4.28,-84.62
2024-11-04 00:00:00+00:00,2457.73,2458.0,2434.99,2450.15,7320.3276,2024-11-03 20:00:00+00:00,2452.89,2475.52,2447.4,2457.73,34255.9245,2542.3488846950813,2489.0635,2435.778115304919,0.04281560891884126,False,False,False,False,2474.068233258016,2450.0209999999997,2425.9737667419836,False,★,00:00-04:00,4.28,-84.62
2024-11-04 01:00:00+00:00,2450.16,2474.77,2445.71,2466.4,10345.0695,2024-11-03 20:00:00+00:00,2452.89,2475.52,2447.4,2457.73,34255.9245,2542.3488846950813,2489.0635,2435.778115304919,0.04281560891884126,False,False,False,False,2476.0529383618623,2451.214,2426.3750616381376,False,,00:00-04:00,4.28,-84.62
2024-11-04 02:00:00+00:00,2466.4,2485.23,2462.53,2483.8,12908.8925,2024-11-03 20:00:00+00:00,2452.89,2475.52,2447.4,2457.73,34255.9245,2542.3488846950813,2489.0635,2435.778115304919,0.04281560891884126,False,False,False,False,2481.340044170477,2452.5834999999997,2423.8269558295224,False,,00:00-04:00,4.28,-84.62
2024-11-04 03:00:00+00:00,2483.79,2491.39,2472.97,2473.76,6553.2106,2024-11-04 00:00:00+00:00,2457.73,2491.39,2434.99,2473.76,37127.5002,2539.350506204864,2487.035,2434.719493795136,0.04207058300736745,False,False,False,False,2484.003225361951,2453.77,2423.536774638049,False,,00:00-04:00,4.21,-65.59
2024-11-04 04:00:00+00:00,2473.77,2482.42,2471.2,2472.64,4992.6302,2024-11-04 00:00:00+00:00,2457.73,2491.39,2434.99,2473.76,37127.5002,2539.350506204864,2487.035,2434.719493795136,0.04207058300736745,False,False,False,False,2485.7743930507363,2454.45,2423.1256069492633,False,★,04:00-08:00,4.21,-65.59
2024-11-04 05:00:00+00:00,2472.65,2473.93,2460.16,2462.45,4931.9902,2024-11-04 00:00:00+00:00,2457.73,2491.39,2434.99,2473.76,37127.5002,2539.350506204864,2487.035,2434.719493795136,0.04207058300736745,False,False,False,False,2486.5249839515664,2455.0925,2423.660016048434,False,,04:00-08:00,4.21,-65.59
2024-11-04 06:00:00+00:00,2462.45,2480.73,2462.45,2477.4,5039.1176,2024-11-04 00:00:00+00:00,2457.73,2491.39,2434.99,2473.76,37127.5002,2539.350506204864,2487.035,2434.719493795136,0.04207058300736745,False,False,False,False,2489.0699089678983,2456.0935,2423.1170910321016,False,,04:00-08:00,4.21,-65.59
2024-11-04 07:00:00+00:00,2477.39,2479.7,2457.21,2459.67,7671.2966,2024-11-04 04:00:00+00:00,2473.77,2482.42,2457.21,2459.67,22635.0346,2535.547742712118,2484.088,2432.628257287882,0.04143149736411752,False,False,False,False,2489.3579987523185,2456.3535,2423.349001247682,False,,04:00-08:00,4.14,-75.88
2024-11-04 08:00:00+00:00,2459.68,2467.6,2451.48,2457.92,8613.4368,2024-11-04 04:00:00+00:00,2473.77,2482.42,2457.21,2459.67,22635.0346,2535.547742712118,2484.088,2432.628257287882,0.04143149736411752,False,False,False,False,2489.512575757734,2456.5095,2423.5064242422663,False,★,08:00-12:00,4.14,-75.88
2024-11-04 09:00:00+00:00,2457.92,2464.87,2447.34,2457.61,6053.3758,2024-11-04 04:00:00+00:00,2473.77,2482.42,2457.21,2459.67,22635.0346,2535.547742712118,2484.088,2432.628257287882,0.04143149736411752,False,False,False,False,2489.036034866248,2457.6475,2426.258965133752,False,,08:00-12:00,4.14,-75.88
2024-11-04 10:00:00+00:00,2457.62,2472.85,2455.44,2467.12,8122.6053,2024-11-04 04:00:00+00:00,2473.77,2482.42,2457.21,2459.67,22635.0346,2535.547742712118,2484.088,2432.628257287882,0.04143149736411752,False,False,False,False,2487.3666412457906,2459.7475,2432.1283587542093,False,,08:00-12:00,4.14,-75.88
2024-11-04 11:00:00+00:00,2467.12,2478.0,2463.54,2470.2,5777.2586,2024-11-04 08:00:00+00:00,2459.68,2478.0,2447.34,2470.2,28566.6765,2533.431616360002,2482.438,2431.4443836399983,0.041083496433749284,False,False,False,False,2487.886620242934,2461.126,2434.3653797570664,False,,08:00-12:00,4.11,-63.23
2024-11-04 12:00:00+00:00,2470.2,2478.6,2466.65,2476.64,10416.0123,2024-11-04 08:00:00+00:00,2459.68,2478.0,2447.34,2470.2,28566.6765,2533.431616360002,2482.438,2431.4443836399983,0.041083496433749284,False,False,False,False,2488.969997887717,2462.8190000000004,2436.668002112284,False,★,12:00-16:00,4.11,-63.23
2024-11-04 13:00:00+00:00,2476.64,2486.0,2458.65,2458.92,10719.5036,2024-11-04 08:00:00+00:00,2459.68,2478.0,2447.34,2470.2,28566.6765,2533.431616360002,2482.438,2431.4443836399983,0.041083496433749284,False,False,False,False,2488.5863057050133,2463.407,2438.227694294987,False,,12:00-16:00,4.11,-63.23
2024-11-04 14:00:00+00:00,2458.93,2464.56,2445.4,2450.35,13921.4232,2024-11-04 08:00:00+00:00,2459.68,2478.0,2447.34,2470.2,28566.6765,2533.431616360002,2482.438,2431.4443836399983,0.041083496433749284,False,False,False,False,2483.455500864784,2464.674,2445.892499135216,False,,12:00-16:00,4.11,-63.23
2024-11-04 15:00:00+00:00,2450.35,2454.94,2431.51,2442.6,21158.4131,2024-11-04 12:00:00+00:00,2470.2,2486.0,2431.51,2442.6,56215.3522,2532.235989068324,2479.362,2426.488010931676,0.04265128615210214,False,False,False,False,2484.774478177534,2464.1595,2443.5445218224663,False,,12:00-16:00,4.27,-89.64
2024-11-04 16:00:00+00:00,2442.6,2446.32,2407.91,2414.56,25881.7412,2024-11-04 12:00:00+00:00,2470.2,2486.0,2431.51,2442.6,56215.3522,2532.235989068324,2479.362,2426.488010931676,0.04265128615210214,False,False,False,False,2491.683095366469,2461.5055,2431.3279046335315,False,★,16:00-20:00,4.27,-89.64
2024-11-04 17:00:00+00:00,2414.55,2429.12,2405.8,2424.99,21728.1177,2024-11-04 12:00:00+00:00,2470.2,2486.0,2431.51,2442.6,56215.3522,2532.235989068324,2479.362,2426.488010931676,0.04265128615210214,False,False,False,False,2493.23857095324,2459.255,2425.27142904676,False,,16:00-20:00,4.27,-89.64
2024-11-04 18:00:00+00:00,2424.99,2436.2,2417.92,2425.43,8810.325,2024-11-04 12:00:00+00:00,2470.2,2486.0,2431.51,2442.6,56215.3522,2532.235989068324,2479.362,2426.488010931676,0.04265128615210214,False,False,False,False,2494.7036932057154,2457.517,2420.3303067942843,False,,16:00-20:00,4.27,-89.64
2024-11-04 19:00:00+00:00,2425.43,2436.77,2425.2,2430.43,7012.3693,2024-11-04 16:00:00+00:00,2442.6,2446.32,2405.8,2430.43,63432.5532,2529.4220348993153,2475.1115,2420.8009651006846,0.04388532387273492,False,False,False,False,2495.260308230204,2456.152,2417.043691769796,False,,16:00-20:00,4.39,-98.99
2024-11-04 20:00:00+00:00,2430.42,2432.08,2419.83,2422.7,7284.4951,2024-11-04 16:00:00+00:00,2442.6,2446.32,2405.8,2430.43,63432.5532,2529.4220348993153,2475.1115,2420.8009651006846,0.04388532387273492,False,False,False,False,2496.6068924221813,2454.7794999999996,2412.952107577818,False,★,20:00-24:00,4.39,-98.99
2024-11-04 21:00:00+00:00,2422.71,2429.69,2357.59,2371.21,58057.9171,2024-11-04 16:00:00+00:00,2442.6,2446.32,2405.8,2430.43,63432.5532,2529.4220348993153,2475.1115,2420.8009651006846,0.04388532387273492,False,False,False,False,2505.6617858882973,2450.0199999999995,2394.3782141117017,False,,20:00-24:00,4.39,-98.99
2024-11-04 22:00:00+00:00,2371.21,2414.4,2365.81,2406.2,20734.9822,2024-11-04 16:00:00+00:00,2442.6,2446.32,2405.8,2430.43,63432.5532,2529.4220348993153,2475.1115,2420.8009651006846,0.04388532387273492,False,False,False,False,2502.67886525398,2446.1400000000003,2389.6011347460208,False,,20:00-24:00,4.39,-98.99
2024-11-04 23:00:00+00:00,2406.2,2411.06,2392.24,2398.21,12262.4534,2024-11-04 20:00:00+00:00,2430.42,2432.08,2357.59,2398.21,98339.8478,2532.907710472795,2470.0204999999996,2407.1332895272044,0.05092039557792759,False,False,True,False,2501.18083937953,2442.3625,2383.5441606204704,False,,20:00-24:00,5.09,-134.7
2024-11-05 00:00:00+00:00,2398.21,2410.8,2396.64,2401.01,14339.0381,2024-11-04 20:00:00+00:00,2430.42,2432.08,2357.59,2398.21,98339.8478,2532.907710472795,2470.0204999999996,2407.1332895272044,0.05092039557792759,False,False,True,False,2498.552222401466,2438.781,2379.0097775985337,False,★,00:00-04:00,5.09,-134.7
2024-11-05 01:00:00+00:00,2401.01,2413.6,2380.74,2410.89,17088.4122,2024-11-04 20:00:00+00:00,2430.42,2432.08,2357.59,2398.21,98339.8478,2532.907710472795,2470.0204999999996,2407.1332895272044,0.05092039557792759,False,False,True,False,2496.123315542677,2436.203,2376.282684457323,False,,00:00-04:00,5.09,-134.7
2024-11-05 02:00:00+00:00,2410.9,2415.8,2400.68,2405.28,7702.7522,2024-11-04 20:00:00+00:00,2430.42,2432.08,2357.59,2398.21,98339.8478,2532.907710472795,2470.0204999999996,2407.1332895272044,0.05092039557792759,False,False,True,False,2490.7322043357126,2432.597,2374.461795664288,False,,00:00-04:00,5.09,-134.7
2024-11-05 03:00:00+00:00,2405.29,2421.4,2405.0,2420.41,8814.6639,2024-11-05 00:00:00+00:00,2398.21,2421.4,2380.74,2420.41,47944.8664,2528.2724893977493,2465.3165,2402.3605106022505,0.05107335256771239,False,False,False,False,2487.5588677135715,2430.6339999999996,2373.7091322864276,False,,00:00-04:00,5.11,-107.86
2024-11-05 04:00:00+00:00,2420.4,2434.24,2417.21,2428.88,6706.1133,2024-11-05 00:00:00+00:00,2398.21,2421.4,2380.74,2420.41,47944.8664,2528.2724893977493,2465.3165,2402.3605106022505,0.05107335256771239,False,False,False,False,2484.6389103851884,2429.182,2373.725089614811,False,★,04:00-08:00,5.11,-107.86
2024-11-05 05:00:00+00:00,2428.89,2435.0,2423.96,2432.26,6947.5474,2024-11-05 00:00:00+00:00,2398.21,2421.4,2380.74,2420.41,47944.8664,2528.2724893977493,2465.3165,2402.3605106022505,0.05107335256771239,False,False,False,False,2481.771365065969,2427.9145,2374.057634934031,False,,04:00-08:00,5.11,-107.86
2024-11-05 06:00:00+00:00,2432.26,2433.59,2424.6,2430.16,6633.2297,2024-11-05 00:00:00+00:00,2398.21,2421.4,2380.74,2420.41,47944.8664,2528.2724893977493,2465.3165,2402.3605106022505,0.05107335256771239,False,False,False,False,2476.699000598324,2426.0665,2375.433999401676,False,,04:00-08:00,5.11,-107.86
2024-11-05 07:00:00+00:00,2430.16,2445.7,2422.0,2443.4,18656.1326,2024-11-05 04:00:00+00:00,2420.4,2445.7,2417.21,2443.4,38943.023,2521.6358334159117,2461.9120000000003,2402.188166584089,0.04851825200568621,False,False,False,False,2471.7295468329035,2424.7264999999998,2377.723453167096,False,,04:00-08:00,4.85,-78.24
2024-11-05 08:00:00+00:00,2443.41,2445.46,2433.48,2442.5,9587.8818,2024-11-05 04:00:00+00:00,2420.4,2445.7,2417.21,2443.4,38943.023,2521.6358334159117,2461.9120000000003,2402.188166584089,0.04851825200568621,False,False,False,False,2464.2038590519937,2423.0195,2381.835140948006,False,★,08:00-12:00,4.85,-78.24
2024-11-05 09:00:00+00:00,2442.5,2448.0,2435.22,2435.41,12450.4717,2024-11-05 04:00:00+00:00,2420.4,2445.7,2417.21,2443.4,38943.023,2521.6358334159117,2461.9120000000003,2402.188166584089,0.04851825200568621,False,False,False,False,2459.940171599303,2421.844,2383.747828400697,False,,08:00-12:00,4.85,-78.24
2024-11-05 10:00:00+00:00,2435.41,2439.54,2430.31,2435.5,6468.933,2024-11-05 04:00:00+00:00,2420.4,2445.7,2417.21,2443.4,38943.023,2521.6358334159117,2461.9120000000003,2402.188166584089,0.04851825200568621,False,False,False,False,2457.39454719549,2421.1014999999998,2384.8084528045097,False,,08:00-12:00,4.85,-78.24
2024-11-05 11:00:00+00:00,2435.49,2443.3,2435.49,2440.63,7555.2147,2024-11-05 08:00:00+00:00,2443.41,2448.0,2430.31,2440.63,36062.5012,2515.124252168352,2458.6085,2402.0927478316476,0.045973771072826165,False,False,False,False,2457.0603018227107,2421.0029999999997,2384.9456981772887,False,,08:00-12:00,4.6,-74.49
2024-11-05 12:00:00+00:00,2440.63,2448.18,2435.52,2443.9,8104.6288,2024-11-05 08:00:00+00:00,2443.41,2448.0,2430.31,2440.63,36062.5012,2515.124252168352,2458.6085,2402.0927478316476,0.045973771072826165,False,False,False,False,2459.7889140700217,2422.4700000000003,2385.1510859299788,False,★,12:00-16:00,4.6,-74.49
2024-11-05 13:00:00+00:00,2443.91,2445.86,2436.82,2442.1,8860.8352,2024-11-05 08:00:00+00:00,2443.41,2448.0,2430.31,2440.63,36062.5012,2515.124252168352,2458.6085,2402.0927478316476,0.045973771072826165,False,False,False,False,2461.6583368098677,2423.3255,2384.992663190132,False,,12:00-16:00,4.6,-74.49
2024-11-05 14:00:00+00:00,2442.1,2480.0,2438.61,2469.9,34243.8371,2024-11-05 08:00:00+00:00,2443.41,2448.0,2430.31,2440.63,36062.5012,2515.124252168352,2458.6085,2402.0927478316476,0.045973771072826165,False,False,False,False,2469.187602852802,2425.549,2381.910397147198,False,,12:00-16:00,4.6,-74.49
2024-11-05 15:00:00+00:00,2469.9,2473.6,2427.4,2441.19,38063.1643,2024-11-05 12:00:00+00:00,2440.63,2480.0,2427.4,2441.19,89272.4654,2507.3742466837257,2455.3005000000003,2403.226753316275,0.04241741219351798,False,False,False,False,2470.2412373718757,2426.087,2381.9327626281242,False,,12:00-16:00,4.24,-66.18
2024-11-05 16:00:00+00:00,2441.2,2469.38,2437.8,2462.4,21602.7905,2024-11-05 12:00:00+00:00,2440.63,2480.0,2427.4,2441.19,89272.4654,2507.3742466837257,2455.3005000000003,2403.226753316275,0.04241741219351798,False,False,False,False,2475.0634704914046,2428.072,2381.0805295085956,False,★,16:00-20:00,4.24,-66.18
2024-11-05 17:00:00+00:00,2462.4,2475.0,2451.27,2451.43,14360.419,2024-11-05 12:00:00+00:00,2440.63,2480.0,2427.4,2441.19,89272.4654,2507.3742466837257,2455.3005000000003,2403.226753316275,0.04241741219351798,False,False,False,False,2471.764597537839,2432.083,2392.401402462161,False,,16:00-20:00,4.24,-66.18
2024-11-05 18:00:00+00:00,2451.44,2459.39,2446.59,2452.63,9179.1599,2024-11-05 12:00:00+00:00,2440.63,2480.0,2427.4,2441.19,89272.4654,2507.3742466837257,2455.3005000000003,2403.226753316275,0.04241741219351798,False,False,False,False,2473.131482012372,2434.4044999999996,2395.677517987627,False,,16:00-20:00,4.24,-66.18
2024-11-05 19:00:00+00:00,2452.64,2455.0,2401.3,2408.4,26186.4026,2024-11-05 16:00:00+00:00,2441.2,2475.0,2401.3,2408.4,71328.772,2501.8057877459664,2450.6140000000005,2399.4222122540345,0.0417787442216244,False,False,False,False,2471.863328830843,2434.9139999999998,2397.9646711691566,False,,16:00-20:00,4.18,-93.41
2024-11-05 20:00:00+00:00,2408.39,2436.82,2401.7,2426.58,22217.6207,2024-11-05 16:00:00+00:00,2441.2,2475.0,2401.3,2408.4,71328.772,2501.8057877459664,2450.6140000000005,2399.4222122540345,0.0417787442216244,False,False,False,False,2469.8227945351873,2436.1925,2402.562205464813,False,★,20:00-24:00,4.18,-93.41
2024-11-05 21:00:00+00:00,2426.58,2429.65,2413.05,2415.45,7408.834,2024-11-05 16:00:00+00:00,2441.2,2475.0,2401.3,2408.4,71328.772,2501.8057877459664,2450.6140000000005,2399.4222122540345,0.0417787442216244,False,False,False,False,2469.383731493945,2436.4204999999997,2403.4572685060543,False,,20:00-24:00,4.18,-93.41
2024-11-05 22:00:00+00:00,2415.44,2435.27,2407.71,2434.79,7975.9106,2024-11-05 16:00:00+00:00,2441.2,2475.0,2401.3,2408.4,71328.772,2501.8057877459664,2450.6140000000005,2399.4222122540345,0.0417787442216244,False,False,False,False,2467.45634071446,2437.8959999999997,2408.3356592855394,False,,20:00-24:00,4.18,-93.41
2024-11-05 23:00:00+00:00,2434.79,2440.0,2420.24,2422.55,10465.2612,2024-11-05 20:00:00+00:00,2408.39,2440.0,2401.7,2422.55,48067.6265,2496.631483273154,2447.302,2397.972516726846,0.04031335999656273,False,False,False,False,2467.311255779545,2438.003,2408.6947442204555,False,,20:00-24:00,4.03,-74.08
2024-11-06 00:00:00+00:00,2422.6,2494.03,2420.3,2484.9,37474.5972,2024-11-05 20:00:00+00:00,2408.39,2440.0,2401.7,2422.55,48067.6265,2496.631483273154,2447.302,2397.972516726846,0.04031335999656273,False,False,False,False,2476.4611784460562,2440.804,2405.146821553944,False,★,00:00-04:00,4.03,-74.08
2024-11-06 01:00:00+00:00,2484.91,2510.39,2470.42,2482.4,47630.5784,2024-11-05 20:00:00+00:00,2408.39,2440.0,2401.7,2422.55,48067.6265,2496.631483273154,2447.302,2397.972516726846,0.04031335999656273,False,False,False,False,2483.234188302132,2443.3109999999997,2403.387811697867,False,,00:00-04:00,4.03,-74.08
2024-11-06 02:00:00+00:00,2482.41,2577.68,2476.67,2568.3,63474.5676,2024-11-05 20:00:00+00:00,2408.39,2440.0,2401.7,2422.55,48067.6265,2496.631483273154,2447.302,2397.972516726846,0.04031335999656273,False,False,False,False,2518.3757240786094,2450.218,2382.0602759213903,False,,00:00-04:00,4.03,-74.08
2024-11-06 03:00:00+00:00,2568.31,2638.0,2563.76,2579.31,124616.5718,2024-11-06 00:00:00+00:00,2422.6,2638.0,2420.3,2579.31,273196.315,2526.3402980199266,2451.6165,2376.8927019800735,0.06095879842538714,False,True,False,False,2546.1741366473752,2457.0135,2367.852863352625,False,,00:00-04:00,6.1,52.97
2024-11-06 04:00:00+00:00,2579.31,2604.52,2575.13,2583.3,60844.2977,2024-11-06 00:00:00+00:00,2422.6,2638.0,2420.3,2579.31,273196.315,2526.3402980199266,2451.6165,2376.8927019800735,0.06095879842538714,False,True,False,False,2569.1921025106453,2464.0535,2358.9148974893546,False,★,04:00-08:00,6.1,52.97
2024-11-06 05:00:00+00:00,2583.3,2597.4,2561.0,2596.67,46546.5809,2024-11-06 00:00:00+00:00,2422.6,2638.0,2420.3,2579.31,273196.315,2526.3402980199266,2451.6165,2376.8927019800735,0.06095879842538714,False,True,False,False,2591.741830757929,2472.1165,2352.491169242071,False,,04:00-08:00,6.1,52.97
2024-11-06 06:00:00+00:00,2596.67,2623.71,2583.73,2583.95,60894.3097,2024-11-06 00:00:00+00:00,2422.6,2638.0,2420.3,2579.31,273196.315,2526.3402980199266,2451.6165,2376.8927019800735,0.06095879842538714,False,True,False,False,2607.7145682278133,2479.539,2351.363431772187,False,,04:00-08:00,6.1,52.97
2024-11-06 07:00:00+00:00,2583.95,2643.2,2583.43,2594.0,95121.6657,2024-11-06 04:00:00+00:00,2579.31,2643.2,2561.0,2594.0,263406.854,2553.3757725558153,2456.6050000000005,2359.8342274441857,0.07878415337900459,False,True,False,False,2623.66565227039,2487.2075,2350.74934772961,False,,04:00-08:00,7.88,40.62
2024-11-06 08:00:00+00:00,2593.99,2606.76,2571.0,2605.79,56535.7013,2024-11-06 04:00:00+00:00,2579.31,2643.2,2561.0,2594.0,263406.854,2553.3757725558153,2456.6050000000005,2359.8342274441857,0.07878415337900459,False,True,False,False,2639.9065649130084,2495.3019999999997,2350.697435086991,False,★,08:00-12:00,7.88,40.62
2024-11-06 09:00:00+00:00,2605.79,2628.87,2604.49,2622.04,27963.0023,2024-11-06 04:00:00+00:00,2579.31,2643.2,2561.0,2594.0,263406.854,2553.3757725558153,2456.6050000000005,2359.8342274441857,0.07878415337900459,False,True,False,False,2657.123583707136,2504.299,2351.474416292864,False,,08:00-12:00,7.88,40.62
2024-11-06 10:00:00+00:00,2622.03,2630.44,2609.82,2623.73,19076.4697,2024-11-06 04:00:00+00:00,2579.31,2643.2,2561.0,2594.0,263406.854,2553.3757725558153,2456.6050000000005,2359.8342274441857,0.07878415337900459,False,True,False,False,2672.801089920323,2511.9905,2351.1799100796766,False,,08:00-12:00,7.88,40.62
2024-11-06 11:00:00+00:00,2623.73,2637.0,2617.54,2629.02,26432.6749,2024-11-06 08:00:00+00:00,2593.99,2637.0,2571.0,2629.02,130007.8482,2589.1630196660008,2465.5765,2341.9899803339995,0.10024959247137587,True,True,False,True,2686.659696346088,2521.382,2356.104303653912,True,,08:00-12:00,10.02,39.86
2024-11-06 12:00:00+00:00,2629.03,2648.0,2628.23,2633.38,29122.1228,2024-11-06 08:00:00+00:00,2593.99,2637.0,2571.0,2629.02,130007.8482,2589.1630196660008,2465.5765,2341.9899803339995,0.10024959247137587,True,True,False,True,2699.9819972919768,2529.931,2359.8800027080233,True,★,12:00-16:00,10.02,39.86
2024-11-06 13:00:00+00:00,2633.38,2635.2,2608.0,2618.01,27810.1824,2024-11-06 08:00:00+00:00,2593.99,2637.0,2571.0,2629.02,130007.8482,2589.1630196660008,2465.5765,2341.9899803339995,0.10024959247137587,True,True,False,True,2708.4397386665855,2538.2599999999998,2368.080261333414,True,,12:00-16:00,10.02,39.86
2024-11-06 14:00:00+00:00,2618.01,2643.0,2608.35,2613.79,37598.2285,2024-11-06 08:00:00+00:00,2593.99,2637.0,2571.0,2629.02,130007.8482,2589.1630196660008,2465.5765,2341.9899803339995,0.10024959247137587,True,True,False,True,2714.677945305152,2546.318,2377.958054694848,True,,12:00-16:00,10.02,39.86
2024-11-06 15:00:00+00:00,2613.8,2666.66,2611.0,2634.19,48142.5365,2024-11-06 12:00:00+00:00,2629.03,2666.66,2608.0,2634.19,142673.0702,2619.183658544703,2474.7845,2330.3853414552973,0.11669634955666071,True,True,False,True,2717.073810961202,2557.6075,2398.141189038798,True,,12:00-16:00,11.67,15.01
2024-11-06 16:00:00+00:00,2634.2,2665.0,2633.43,2656.17,23176.3634,2024-11-06 12:00:00+00:00,2629.03,2666.66,2608.0,2634.19,142673.0702,2619.183658544703,2474.7845,2330.3853414552973,0.11669634955666071,True,True,False,True,2721.7482540509764,2569.087,2416.4257459490236,True,★,16:00-20:00,11.67,15.01
2024-11-06 17:00:00+00:00,2656.11,2660.57,2643.32,2652.32,17027.1742,2024-11-06 12:00:00+00:00,2629.03,2666.66,2608.0,2634.19,142673.0702,2619.183658544703,2474.7845,2330.3853414552973,0.11669634955666071,True,True,False,True,2719.5089691220323,2580.9305,2442.3520308779675,True,,16:00-20:00,11.67,15.01
2024-11-06 18:00:00+00:00,2652.33,2678.79,2651.0,2677.39,19453.8319,2024-11-06 12:00:00+00:00,2629.03,2666.66,2608.0,2634.19,142673.0702,2619.183658544703,2474.7845,2330.3853414552973,0.11669634955666071,True,True,False,True,2719.7375563656624,2593.0605,2466.3834436343377,True,,16:00-20:00,11.67,15.01
2024-11-06 19:00:00+00:00,2677.39,2687.26,2658.48,2687.25,24489.8285,2024-11-06 16:00:00+00:00,2634.2,2687.26,2633.43,2687.25,84147.198,2658.752676474003,2486.4235,2314.094323525997,0.13861610982521916,True,True,False,True,2711.4451584522603,2606.2954999999997,2501.145841547739,True,,16:00-20:00,13.86,28.5
2024-11-06 20:00:00+00:00,2687.25,2700.0,2669.25,2689.6,33097.6045,2024-11-06 16:00:00+00:00,2634.2,2687.26,2633.43,2687.25,84147.198,2658.752676474003,2486.4235,2314.094323525997,0.13861610982521916,True,True,False,True,2711.260930274518,2616.5305,2521.8000697254815,True,★,20:00-24:00,13.86,28.5
2024-11-06 21:00:00+00:00,2689.6,2703.5,2682.55,2686.62,21233.5764,2024-11-06 16:00:00+00:00,2634.2,2687.26,2633.43,2687.25,84147.198,2658.752676474003,2486.4235,2314.094323525997,0.13861610982521916,True,True,False,True,2702.777592613938,2626.7415,2550.7054073860622,True,,20:00-24:00,13.86,28.5
2024-11-06 22:00:00+00:00,2686.62,2744.7,2684.0,2735.31,30227.3198,2024-11-06 16:00:00+00:00,2634.2,2687.26,2633.43,2687.25,84147.198,2658.752676474003,2486.4235,2314.094323525997,0.13861610982521916,True,True,False,True,2720.240981908155,2635.092,2549.9430180918453,True,,20:00-24:00,13.86,28.5
2024-11-06 23:00:00+00:00,2735.31,2741.6,2711.58,2721.87,24151.5757,2024-11-06 20:00:00+00:00,2687.25,2744.7,2669.25,2721.87,108710.0764,2700.7435079415686,2500.3855,2300.027492058431,0.1602616940000402,True,True,False,True,2731.4763197231528,2642.2200000000003,2552.9636802768478,True,,20:00-24:00,16.03,21.13
